idx,date,code,company,title,target,opinion,analyst,broker,price_at,price_h,ret_6m,mkt_ret_6m,excess_6m,target_acc,target_hit,upside_at_pub,acc180,acc180,acc365
641144,2025-05-16,248070,솔루엠,"1H25 인건비와 관세, 2H25 반등 솔루엠(248070) 1H25 인건비와 관세, 2H25 반등 1H25 인건비와 관세, 2H25 반등",23000,Buy,"고의영,손우성",iM증권,15710.0,18140.0,0.1547,0.58,-0.4253,0.7887,0,0.464,0.7887,0.7887,0.937
641143,2025-05-15,000810,삼성화재,업종 내에서는 가장 무난한 선택지 삼성화재(000810) 업종 내에서는 가장 무난한 선택지 업종 내에서는 가장 무난한 선택지,474000,매수,설용진,SK증권,370000.0,501000.0,0.3541,0.5665,-0.2125,0.943,1,0.2811,0.943,0.943,0.8312
641141,2025-05-15,005830,DB손해보험,우려보다 안정적인 실적 방어는 긍정적 DB손해보험(005830) 우려보다 안정적인 실적 방어는 긍정적 우려보다 안정적인 실적 방어는 긍정적,120000,매수,설용진,SK증권,97300.0,141000.0,0.4491,0.5665,-0.1174,0.825,1,0.2333,0.825,0.825,0.6292
641140,2025-05-15,192080,더블유게임즈,"아이게이밍, 캐주얼로 성장성 확보 더블유게임즈(192080) 아이게이밍, 캐주얼로 성장성 확보 아이게이밍, 캐주얼로 성장성 확보",62000,매수,남효지,SK증권,52100.0,51400.0,-0.0134,0.5665,-0.5799,0.829,0,0.19,0.829,0.829,0.9532
641139,2025-05-15,036570,엔씨소프트,하반기보고 질주 엔씨소프트(036570) 하반기보고 질주 하반기보고 질주,230000,매수,남효지,SK증권,155500.0,229500.0,0.4759,0.5665,-0.0906,0.9978,0,0.4791,0.9978,0.9978,0.8196
641138,2025-05-15,263750,펄어비스,게임쇼 거치며 기대감 증폭될 것 펄어비스(263750) 게임쇼 거치며 기대감 증폭될 것 게임쇼 거치며 기대감 증폭될 것,45000,매수,남효지,SK증권,37500.0,35900.0,-0.0427,0.5665,-0.6092,0.7978,0,0.2,0.7978,0.7978,0.9511
641137,2025-05-15,001450,현대해상,CSM 확대 긍정적이나 여전히 제도 개선 필요 현대해상(001450) CSM 확대 긍정적이나 여전히 제도 개선 필요 CSM 확대 긍정적이나 여전히 제도 개선 필요,25000,중립,설용진,SK증권,22450.0,28800.0,0.2829,0.5665,-0.2837,0.848,1,0.1136,0.848,0.848,0.666
641136,2025-05-15,138040,메리츠금융지주,든든한 효율적 자본 활용 관점의 매력 메리츠금융지주(138040) 든든한 효율적 자본 활용 관점의 매력 든든한 효율적 자본 활용 관점의 매력,145000,매수,설용진,SK증권,113900.0,117200.0,0.029,0.5665,-0.5375,0.8083,0,0.273,0.8083,0.8083,0.7297
641135,2025-05-15,071050,한국금융지주,운용손익의 로켓점프 한국금융지주(071050) 운용손익의 로켓점프 운용손익의 로켓점프,115000,매수,설용진,SK증권,93500.0,169800.0,0.816,0.5665,0.2495,0.5235,1,0.2299,0.5235,0.5235,0
641133,2025-05-15,036620,감성코퍼레이션,성장은 계속된다 감성코퍼레이션(036620) 성장은 계속된다 성장은 계속된다,5600,매수,형권훈,SK증권,4045.0,5300.0,0.3103,0.5665,-0.2563,0.9464,0,0.3844,0.9464,0.9464,0.9643
641132,2025-05-15,007660,이수페타시스,하반기에도 ASP상승 이수페타시스(007660) 하반기에도 ASP상승 하반기에도 ASP상승,63000,매수,"박형우,권민규",SK증권,41500.0,116400.0,1.8048,0.5665,1.2383,0.1524,1,0.5181,0.1524,0.1524,0
641126,2025-05-15,005830,DB손해보험,견조한 CSM 증가추세 DB손해보험(005830) 견조한 CSM 증가추세 견조한 CSM 증가추세,110000,Buy,전배승,LS증권,97300.0,141000.0,0.4491,0.5665,-0.1174,0.7182,1,0.1305,0.7182,0.7182,0.5045
641124,2025-05-15,007660,이수페타시스,"비상(飛上) 이수페타시스(007660) 비상(飛上) 1Q25P Review: ASP 상승 지속, 컨센서스 대폭 상회",62000,Buy,양승수,메리츠증권,41500.0,116400.0,1.8048,0.5665,1.2383,0.1226,1,0.494,0.1226,0.1226,0
641123,2025-05-15,130580,나이스디앤비,1Q25 Review: 영업이익 부진 나이스디앤비(130580) 1Q25 Review: 영업이익 부진 1Q25 Review: 영업이익 부진,7000,Buy,정홍식,LS증권,4910.0,5680.0,0.1568,0.5665,-0.4097,0.8114,0,0.4257,0.8114,0.8114,0.7957
641122,2025-05-15,036800,나이스정보통신,1Q25 Review: 영업이익 +19.1% YoY 나이스정보통신(036800) 1Q25 Review: 영업이익 +19.1% YoY 1Q25 Review: 영업이익 +19.1% YoY,25000,Buy,정홍식,LS증권,19720.0,23150.0,0.1739,0.5665,-0.3926,0.926,0,0.2677,0.926,0.926,0.826
641119,2025-05-15,011200,HMM,1Q25 Review: 폭풍전야 HMM(011200) 1Q25 Review: 폭풍전야 1Q25 Review: 폭풍전야,19000,Hold,이재혁,LS증권,22150.0,19910.0,-0.1011,0.5665,-0.6676,0.9521,1,-0.1422,0.9521,0.9521,0.9532
641117,2025-05-15,000810,삼성화재,이익모멘텀 둔화에도 안정성 강점 유지 삼성화재(000810) 이익모멘텀 둔화에도 안정성 강점 유지 이익모멘텀 둔화에도 안정성 강점 유지,450000,Buy,전배승,LS증권,370000.0,501000.0,0.3541,0.5665,-0.2125,0.8867,1,0.2162,0.8867,0.8867,0.7689
641115,2025-05-15,036570,엔씨소프트,변화를 보고 접근해도 늦지 않다 엔씨소프트(036570) 변화를 보고 접근해도 늦지 않다 1Q25 Review: 2025년 연간 분기 이익 레벨을 보여준 1분기 실적,170000,Hold,이효진,메리츠증권,155500.0,229500.0,0.4759,0.5665,-0.0906,0.65,1,0.0932,0.65,0.65,0.4029
641114,2025-05-15,000810,삼성화재,"1Q25 Review: 상대적 안정성 삼성화재(000810) 1Q25 Review: 상대적 안정성 1Q25 지배주주순이익 6,081억원: 컨센서스 상회",450000,Buy,조아해,메리츠증권,370000.0,501000.0,0.3541,0.5665,-0.2125,0.8867,1,0.2162,0.8867,0.8867,0.7689
641113,2025-05-15,016360,삼성증권,"1Q25 Review: 안정적이다 삼성증권(016360) 1Q25 Review: 안정적이다 1Q25 지배주주순이익 2,484억원: 컨센서스 상회",66000,Buy,조아해,메리츠증권,53600.0,76300.0,0.4235,0.5665,-0.143,0.8439,1,0.2313,0.8439,0.8439,0.1333
641108,2025-05-15,005830,DB손해보험,"1Q25 Review: 여전히 높은 배당매력도 DB손해보험(005830) 1Q25 Review: 여전히 높은 배당매력도 1Q25 당기순이익 4,470억원: 컨센서스 상회",150000,Buy,조아해,메리츠증권,97300.0,141000.0,0.4491,0.5665,-0.1174,0.94,0,0.5416,0.94,0.94,0.9033
641107,2025-05-15,035900,JYP Ent.,2분기부터 확인될 실적 개선 흐름 JYP Ent.(035900) 2분기부터 확인될 실적 개선 흐름 2분기부터 확인될 실적 개선 흐름,94000,Buy,황지원,iM증권,74000.0,71300.0,-0.0365,0.5665,-0.603,0.7585,0,0.2703,0.7585,0.7585,0.6755
641106,2025-05-15,011200,HMM,1Q25 Re: 보수적 시황에도 주가 방어는 가능 HMM(011200) 1Q25 Re: 보수적 시황에도 주가 방어는 가능 1Q25 Re: 보수적 시황에도 주가 방어는 가능,21000,Hold,배세호,iM증권,22150.0,19910.0,-0.1011,0.5665,-0.6676,0.9481,0,-0.0519,0.9481,0.9481,0.9471
641105,2025-05-15,001450,현대해상,"최악의 구간을 통과 현대해상(001450) 최악의 구간을 통과 1Q25 별도 순이익 2,032억원(-57% YoY), 컨센서스 부합",34000,Buy,김도하,한화투자증권,22450.0,28800.0,0.2829,0.5665,-0.2837,0.8471,0,0.5145,0.8471,0.8471,0.9809
641104,2025-05-15,237880,클리오,매출 성장이 급선무 클리오(237880) 매출 성장이 급선무 기대치를 하회한 1분기,21000,Hold,한유정,한화투자증권,16080.0,13640.0,-0.1517,0.5665,-0.7183,0.6495,0,0.306,0.6495,0.6495,0.5771
641101,2025-05-15,005830,DB손해보험,"최고의 수익성, 건전한 자본비율, 평균 DY 10% DB손해보험(005830) 최고의 수익성, 건전한 자본비율, 평균 DY 10% 1Q25 순이익 4,470억원(-23% YoY), 기대치 상회",125000,Buy,김도하,한화투자증권,97300.0,141000.0,0.4491,0.5665,-0.1174,0.872,1,0.2847,0.872,0.872,0.684
641100,2025-05-14,015760,한국전력,1Q25 Review: 컨센서스 부합 한국전력(015760) 1Q25 Review: 컨센서스 부합 1Q25 Review: 컨센서스 부합,30000,매수,나민식,SK증권,26100.0,46250.0,0.772,0.5426,0.2295,0.4583,1,0.1494,0.4583,0.4583,0.6783
641099,2025-05-14,179290,엠아이텍,1Q25 Review: 좋아지는 기초체력 엠아이텍(179290) 1Q25 Review: 좋아지는 기초체력 1Q25 Review: 좋아지는 기초체력,13000,매수,허선재,SK증권,8150.0,6370.0,-0.2184,0.5426,-0.761,0.49,0,0.5951,0.49,0.49,0.4592
641097,2025-05-14,031430,신세계인터내셔날,모멘텀을 기다리며 신세계인터내셔날(031430) 모멘텀을 기다리며 모멘텀을 기다리며,12000,매수,형권훈,SK증권,10190.0,10010.0,-0.0177,0.5426,-0.5602,0.8342,0,0.1776,0.8342,0.8342,0.5917
641095,2025-05-14,009240,한샘,1Q25 Review: 흐림 한샘(009240) 1Q25 Review: 흐림 1Q25 Review: 흐림,45000,Hold,김세련,LS증권,41950.0,45800.0,0.0918,0.5426,-0.4508,0.9822,1,0.0727,0.9822,0.9822,0.81
641094,2025-05-14,015760,한국전력,관세 관련 대안주 역할은 마무리. 관심은 다시 요금 인상으로 한국전력(015760) 관세 관련 대안주 역할은 마무리. 관심은 다시 요금 인상으로 관세 관련 대안주 역할은 마무리. 관심은 다시 요금 인상으로,30000,Buy,성종화,LS증권,26100.0,46250.0,0.772,0.5426,0.2295,0.4583,1,0.1494,0.4583,0.4583,0.6783
641093,2025-05-14,036460,한국가스공사,미수금 회수 속도 부진. 3Q 요금 인상 여부/강도 중요 한국가스공사(036460) 미수금 회수 속도 부진. 3Q 요금 인상 여부/강도 중요 미수금 회수 속도 부진. 3Q 요금 인상 여부/강도 중요,50000,Buy,성종화,LS증권,35850.0,42550.0,0.1869,0.5426,-0.3557,0.851,0,0.3947,0.851,0.851,0.755
641092,2025-05-14,192820,코스맥스,1Q25 Review: 반가운 중국 실적 코스맥스(192820) 1Q25 Review: 반가운 중국 실적 1Q25 Review: 반가운 중국 실적,250000,Buy,오린아,LS증권,214000.0,189500.0,-0.1145,0.5426,-0.657,0.758,0,0.1682,0.758,0.758,0.7756
641091,2025-05-14,214450,파마리서치,"리쥬란, 글로벌 브랜드로 레벨업 중 파마리서치(214450) 리쥬란, 글로벌 브랜드로 레벨업 중 리쥬란, 글로벌 브랜드로 레벨업 중",460000,Buy,조은애,LS증권,423500.0,495500.0,0.17,0.5426,-0.3725,0.9228,1,0.0862,0.9228,0.9228,0.763
641088,2025-05-14,097950,CJ제일제당,점진적인 이익 개선 전망 CJ제일제당(097950) 점진적인 이익 개선 전망 점진적인 이익 개선 전망,370000,Buy,박성호,LS증권,236000.0,230000.0,-0.0254,0.5426,-0.568,0.6216,0,0.5678,0.6216,0.6216,0.623
641085,2025-05-14,353200,대덕전자,AI가속기용 MLB와 자율주행용 FCBGA 대덕전자(353200) AI가속기용 MLB와 자율주행용 FCBGA AI가속기용 MLB와 자율주행용 FCBGA,21000,Buy,"고의영,손우성",iM증권,15750.0,47300.0,2.0032,0.5426,1.4606,0,1,0.3333,0,0,0
641084,2025-05-14,000120,CJ대한통운,1Q25 Re: 실적 눈높이 낮출 필요 CJ대한통운(000120) 1Q25 Re: 실적 눈높이 낮출 필요 1Q25 Re: 실적 눈높이 낮출 필요,110000,Buy,배세호,iM증권,81000.0,91100.0,0.1247,0.5426,-0.4179,0.8282,0,0.358,0.8282,0.8282,0.8618
641083,2025-05-14,097950,CJ제일제당,대외변수 악화 반영 축소에 대한 기대 CJ제일제당(097950) 대외변수 악화 반영 축소에 대한 기대 대외변수 악화 반영 축소에 대한 기대,380000,Buy,이경신,iM증권,236000.0,230000.0,-0.0254,0.5426,-0.568,0.6053,0,0.6102,0.6053,0.6053,0.6066
641081,2025-05-14,015760,한국전력,"1Q25 Review: 조금은 밝아진 배당 전망 한국전력(015760) 1Q25 Review: 조금은 밝아진 배당 전망 좋은 실적이지만, 석탄 발전량 감소가 옥의 티",35000,Buy,문경원,메리츠증권,26100.0,46250.0,0.772,0.5426,0.2295,0.6786,1,0.341,0.6786,0.6786,0.8671
641080,2025-05-14,036460,한국가스공사,"1Q25 Review: 아쉬운 실적은 뒤로, 자원 개발 모멘텀 앞으로 한국가스공사(036460) 1Q25 Review: 아쉬운 실적은 뒤로, 자원 개발 모멘텀 앞으로 일회성 요인과 경상적 요인이 모두 작용했던 1분기 부진 국내, 해외에서 모두 다가오는 자원개발 모멘텀",50000,Buy,문경원,메리츠증권,35850.0,42550.0,0.1869,0.5426,-0.3557,0.851,0,0.3947,0.851,0.851,0.755
641073,2025-05-14,095660,네오위즈,여름까지 Buy and Hold 네오위즈(095660) 여름까지 Buy and Hold 1Q25 Review: 브더2 이연 효과+비용 컨트롤,29000,Buy,이효진,메리츠증권,24450.0,25950.0,0.0613,0.5426,-0.4812,0.8948,0,0.1861,0.8948,0.8948,0.719
641071,2025-05-14,178920,PI첨단소재,주변과 다른 계절 PI첨단소재(178920) 주변과 다른 계절 1Q25 Review: 영업이익 기준 컨센서스 +26.8% 상회,29000,Buy,양승수,메리츠증권,17320.0,17430.0,0.0064,0.5426,-0.5362,0.601,0,0.6744,0.601,0.601,0.9586
641066,2025-05-13,030520,한글과컴퓨터,1Q25 Review: ‘AI 중심 기업’으로 전환 중 한글과컴퓨터(030520) 1Q25 Review: ‘AI 중심 기업’으로 전환 중 1Q25 Review: ‘AI 중심 기업’으로 전환 중,33000,Buy,박종선,유진투자증권,22600.0,23700.0,0.0487,0.5158,-0.4671,0.7182,0,0.4602,0.7182,0.7182,0.5994
641055,2025-05-13,462870,시프트업,"2024년 중국 이벤트 참고할 때 시프트업(462870) 2024년 중국 이벤트 참고할 때 1Q25 Review: 아쉬운 니케, 좋았던 스텔라 블레이드 2024년 넥슨 주가 흐름을 참고할 때",70000,Hold,이효진,메리츠증권,53000.0,37450.0,-0.2934,0.5158,-0.8092,0.535,0,0.3208,0.535,0.535,0.4257
641052,2025-05-13,017670,SK텔레콤,"신규 모집 재개를 기다리며 SK텔레콤(017670) 신규 모집 재개를 기다리며 1Q25 Review: 시장 컨센서스 상회 2025년 연결 영업이익 1조 8,966억원(+4.0% YoY) 전망",67500,Buy,정지수,메리츠증권,51600.0,53400.0,0.0349,0.5158,-0.4809,0.7911,0,0.3081,0.7911,0.7911,0.4326
641051,2025-05-13,020150,롯데에너지머티리얼즈,반등의 서막 롯데에너지머티리얼즈(020150) 반등의 서막 반등의 서막,29500,매수,"박형우,권민규",SK증권,22350.0,24650.0,0.1029,0.5158,-0.4129,0.8356,0,0.3199,0.8356,0.8356,0
641048,2025-05-13,336370,솔루스첨단소재,생산공장 현지화로 차별화 솔루스첨단소재(336370) 생산공장 현지화로 차별화 생산공장 현지화로 차별화,11000,매수,"박형우,권민규",SK증권,8590.0,8390.0,-0.0233,0.5158,-0.5391,0.7627,0,0.2806,0.7627,0.7627,0.9682
641047,2025-05-13,017670,SK텔레콤,불확실한 센티와 양호한 실적사이 SK텔레콤(017670) 불확실한 센티와 양호한 실적사이 불확실한 센티와 양호한 실적사이,69000,매수,최관순,SK증권,51600.0,53400.0,0.0349,0.5158,-0.4809,0.7739,0,0.3372,0.7739,0.7739,0.4667
641044,2025-05-13,139480,이마트,1Q25 Review: 할인점 체질 개선 돋보여 이마트(139480) 1Q25 Review: 할인점 체질 개선 돋보여 1Q25 Review: 할인점 체질 개선 돋보여,105000,Buy,오린아,LS증권,84800.0,72100.0,-0.1498,0.5158,-0.6655,0.6867,0,0.2382,0.6867,0.6867,0.9905
641043,2025-05-13,139480,이마트,1Q25 Review: 할인점 체질 개선 돋보여 이마트(139480) 1Q25 Review: 할인점 체질 개선 돋보여 1Q25 Review: 할인점 체질 개선 돋보여,105000,Buy,오린아,LS증권,84800.0,72100.0,-0.1498,0.5158,-0.6655,0.6867,0,0.2382,0.6867,0.6867,0.9905
641042,2025-05-13,214150,클래시스,성수기를 더 기대하게 만드는 비수기 호실적 클래시스(214150) 성수기를 더 기대하게 만드는 비수기 호실적 성수기를 더 기대하게 만드는 비수기 호실적,75000,Buy,조은애,LS증권,65400.0,46650.0,-0.2867,0.5158,-0.8025,0.622,0,0.1468,0.622,0.622,0.68
641032,2025-05-12,352480,씨앤씨인터내셔널,산이 높으면 골도 깊다 씨앤씨인터내셔널(352480) 산이 높으면 골도 깊다 산이 높으면 골도 깊다,40000,Buy,한유정,한화투자증권,38250.0,34000.0,-0.1111,0.5164,-0.6275,0.85,0,0.0458,0.85,0.85,0.625
641031,2025-05-12,161890,한국콜마,아직 여름은 오지도 않았어요 한국콜마(161890) 아직 여름은 오지도 않았어요 아직 여름은 오지도 않았어요,110000,Buy,한유정,한화투자증권,82100.0,72100.0,-0.1218,0.5164,-0.6382,0.6555,0,0.3398,0.6555,0.6555,0.91
641030,2025-05-12,280360,롯데웰푸드,카카오를 넘는 구조적 문제 롯데웰푸드(280360) 카카오를 넘는 구조적 문제 카카오를 넘는 구조적 문제,130000,Hold,한유정,한화투자증권,116100.0,124900.0,0.0758,0.5164,-0.4406,0.9608,0,0.1197,0.9608,0.9608,0.9062
641029,2025-05-12,007070,GS리테일,1Q25 Review : 포트폴리오 재정비의 시간이 필요 GS리테일(007070) 1Q25 Review : 포트폴리오 재정비의 시간이 필요 1Q25 Review : 포트폴리오 재정비의 시간이 필요,15000,Hold,이진협,한화투자증권,14420.0,20150.0,0.3974,0.5164,-0.119,0.6567,1,0.0402,0.6567,0.6567,0.29
641028,2025-05-12,023530,롯데쇼핑,1Q25 Review : 자이언츠도 쇼핑도 잘해요 롯데쇼핑(023530) 1Q25 Review : 자이언츠도 쇼핑도 잘해요 1Q25 Review : 자이언츠도 쇼핑도 잘해요,110000,Buy,이진협,한화투자증권,75800.0,66500.0,-0.1227,0.5164,-0.6391,0.6045,0,0.4512,0.6045,0.6045,0.6209
641027,2025-05-12,012510,더존비즈온,너무 어려웠던 업황 더존비즈온(012510) 너무 어려웠던 업황 너무 어려웠던 업황,90000,Buy,김소혜,한화투자증권,60400.0,82800.0,0.3709,0.5164,-0.1455,0.92,0,0.4901,0.92,0.92,0.6667
641026,2025-05-12,069960,현대백화점,1Q25 Review : 밸류업에 진심 현대백화점(069960) 1Q25 Review : 밸류업에 진심 1Q25 Review : 밸류업에 진심,87000,Buy,이진협,한화투자증권,67600.0,91400.0,0.3521,0.5164,-0.1643,0.9494,1,0.287,0.9494,0.9494,0.7276
641025,2025-05-12,021240,코웨이,1Q25 Review : 성장률(+17% YoY)에 걸맞는 밸류에이션 필요 코웨이(021240) 1Q25 Review : 성장률(+17% YoY)에 걸맞는 밸류에이션 필요 1Q25 Review : 성장률(+17% YoY)에 걸맞는 밸류에이션 필요,130000,Buy,이진협,한화투자증권,92000.0,89200.0,-0.0304,0.5164,-0.5468,0.6862,0,0.413,0.6862,0.6862,0.7062
641020,2025-05-12,023530,롯데쇼핑,저평가 탈피 신호! 해외 성장 + 실적 모멘텀 롯데쇼핑(023530) 저평가 탈피 신호! 해외 성장 + 실적 모멘텀 저평가 탈피 신호! 해외 성장 + 실적 모멘텀,88000,Buy,"이승은,김도엽",유안타증권,75800.0,66500.0,-0.1227,0.5164,-0.6391,0.7557,0,0.1609,0.7557,0.7557,0.2761
641018,2025-05-12,161890,한국콜마,미국 법인 흑자 전환! 2공장 가동 임박 한국콜마(161890) 미국 법인 흑자 전환! 2공장 가동 임박 미국 법인 흑자 전환! 2공장 가동 임박,107000,Buy,"이승은,김도엽",유안타증권,82100.0,72100.0,-0.1218,0.5164,-0.6382,0.6738,0,0.3033,0.6738,0.6738,0.9355
641016,2025-05-12,280360,롯데웰푸드,"1Q25 Re: 카카오 부담 지속, 저점 확인 구간 롯데웰푸드(280360) 1Q25 Re: 카카오 부담 지속, 저점 확인 구간 1Q25 Re: 카카오 부담 지속, 저점 확인 구간",140000,Buy,손현정,유안타증권,116100.0,124900.0,0.0758,0.5164,-0.4406,0.8921,0,0.2059,0.8921,0.8921,0.8414
