label,company,code,date,opinion,title,analysts,winner_names,broker,target,price_then,pid
control,현대자동차,005380,2026-06-09,매수유지,현대자동차(005380) Physical AI 그 자체,이현욱,,IBK투자증권,770000,388000,823936
control,현대자동차,005380,2026-06-05,매수유지,"현대자동차(005380) 트랜스포머 실사화, 로봇 모멘텀 대장",김진석,,미래에셋증권,950000,388000,823811
control,현대자동차,005380,2026-06-02,매수유지,"현대자동차(005380) BD사와의 밀월, 구체화 단계에 진입",유지웅,,다올투자증권,1000000,388000,823687
control,현대자동차,005380,2026-05-29,매수유지,현대자동차(005380) 하반기에도 Physical AI 모멘텀은 계속된다,이재일,,유진투자증권,1000000,388000,823581
control,현대자동차,005380,2026-05-28,매수유지,현대자동차(005380) 현대차의 PER은 왜 달라져야 하는가,박광래,,신한투자증권,800000,388000,823486
award_winner,현대자동차,005380,2026-05-28,매수유지,"현대자동차(005380) 적정 시가총액 240조원, 토요타를 정조준","강성진,김지윤",강성진,KB증권,1200000,388000,823379
control,현대자동차,005380,2026-05-28,매수,현대자동차(005380) 하반기 전망: 현대차 = Physical AI ETF,"임은영,김현지",,삼성증권,900000,388000,823361
control,현대자동차,005380,2026-05-27,매수유지,현대자동차(005380) Next Level,이병근,,LS증권,830000,388000,823333
control,현대자동차,005380,2026-05-26,매수,현대자동차(005380) 투자유망종목,하늘,,NH투자증권,860000,388000,823195
control,현대자동차,005380,2026-05-26,매수,현대자동차(005380) Top Picks,송선재,,하나증권,760000,388000,823097
control,두산,000150,2026-07-31,매수유지,두산(000150) 수익성 개선을 증명해 보이고 있는 전자BG,김장원,,BNK투자증권,1700000,1170000,837756
control,두산,000150,2026-07-28,매수유지,두산(000150) 낮아진 밸류에이션과 견고한 사업 경쟁력,박희철,,교보증권,1800000,1170000,837208
control,두산,000150,2026-07-28,매수유지,두산(000150) 좋은 실적과 낮은 밸류의 엇박자는 곧 매수 기회,조현지,,DB증권,1800000,1170000,837196
control,두산,000150,2026-07-28,매수,두산(000150) 2Q26 Review: 순항 중,이나예,,한국투자증권,2450000,1170000,837185
control,두산,000150,2026-07-28,매수유지,"두산(000150) 2Q26 Review: 두산 사세요, 두산 좋아요",이주형,,유진투자증권,2580000,1170000,837178
award_winner,두산,000150,2026-07-28,,"두산(000150) 광모듈 CCL, 새로운 성장 축으로 부상",김수현,김수현,DS투자증권,0,1170000,837176
control,두산,000150,2026-07-28,매수유지,두산(000150) 견조한 실적과 하반기 성장에 주목할 시기,권민규,,키움증권,2200000,1170000,837163
control,두산,000150,2026-07-28,매수유지,두산(000150) 변함없는 성장과 방향성,오강호,,신한투자증권,2100000,1170000,837142
award_winner,두산,000150,2026-07-28,매수,두산(000150) 새로운 매력 발산 시작,양승수,양승수,메리츠증권,2400000,1170000,837131
control,두산,000150,2026-07-28,Not Rated,"두산(000150) 열리는 캐파, 커지는 성장","이종욱,김경빈",,삼성증권,0,1170000,837117
control,두산,000150,2026-07-28,매수유지,두산(000150) 예상대비 가파른 광모듈 수요 증가,김민경,,하나증권,2420000,1170000,837112
control,두산,000150,2026-07-28,매수유지,두산(000150) 하반기에도 지속될 성장,이승영,,NH투자증권,2000000,1170000,837094
control,두산,000150,2026-07-28,매수유지,"두산(000150) [2Q26 Review] 견고한 본업, 부각되는 광모듈","이경연,이채리",,대신증권,1840000,1170000,837088
control,두산,000150,2026-07-16,매수유지,두산(000150) 2Q26 Preveiw: 낙수효과의 확산,이나예,,한국투자증권,2450000,1170000,836252
control,두산,000150,2026-07-09,매수,두산(000150) 과도한 저평가 국면,권민규,,키움증권,2200000,1170000,835660
control,두산,000150,2026-07-08,매수유지,두산(000150) 광모듈 업사이드와 NWB 증설 가시성,이주형,,유진투자증권,2580000,1170000,835521
control,두산,000150,2026-07-07,매수,두산(000150) 공급망 핵심지위에 맞는 밸류에이션을 달라,조현지,,DB증권,2500000,1170000,825351
control,두산,000150,2026-07-06,매수유지,"두산(000150) 독보적 위치, AI 데이터센터향 수요 확대 수혜","이상헌,장호",,iM증권,2000000,1170000,825246
control,두산,000150,2026-06-29,매수유지,두산(000150) AI 수요와 필연적인 동행,박희철,,교보증권,2200000,1170000,824827
award_winner,두산,000150,2026-06-23,매수,두산(000150) 광모듈 시대의 숨겨진 주역,양승수,양승수,메리츠증권,2600000,1170000,824566
control,두산,000150,2026-06-16,매수유지,두산(000150) NAV의 절반은 전자BG다,"이경연,이채리",,대신증권,2220000,1170000,824288
control,두산,000150,2026-06-01,매수,두산(000150) 전자 Bless Growth,조현지,,DB증권,2500000,1170000,823642
control,두산,000150,2026-05-28,매수유지,두산(000150) 2026년 하반기 산업 전망,"오강호,서지범",,신한투자증권,2500000,1170000,823469
control,두산,000150,2026-05-26,매수,두산(000150) 투자유망종목,이승영,,NH투자증권,2000000,1170000,823237
control,두산,000150,2026-05-19,매수,두산(000150) 시대에 걸 맞는 포트폴리오,이나예,,한국투자증권,2450000,1170000,822728
award_winner,두산,000150,2026-05-18,,"두산(000150) 두산-SK실트론 인수 코멘트 : SiC 부담은 덜고, 웨이퍼 리레이팅 효과는 확대",양승수,양승수,메리츠증권,0,1170000,822445
control,두산,000150,2026-05-11,매수유지,두산(000150) NDR후기: CAPA와 고객사의 동반 확장,이주형,,유진투자증권,2580000,1170000,821542
control,두산,000150,2026-05-04,매수유지,두산(000150) 평가에 인색할 필요가 없는 기업,김장원,,BNK투자증권,2200000,1170000,820721
award_winner,두산,000150,2026-04-30,매수,두산(000150) 천장이 보이지 않는 실적 곡선,김수현,김수현,DS투자증권,2400000,1170000,820414
control,두산,000150,2026-04-30,매수유지,두산(000150) 다 해줬잖아,이주형,,유진투자증권,2200000,1170000,820345
award_winner,두산,000150,2026-04-30,매수,두산(000150) 말이 아니라 숫자로,양승수,양승수,메리츠증권,2400000,1170000,820341
control,두산,000150,2026-04-30,매수유지,두산(000150) 두번째 레벨업,김민경,,하나증권,2420000,1170000,820321
control,두산,000150,2026-04-30,매수유지,두산(000150) [1Q26 Review] 사업부문 성장과 보유지분 가치 상승의 콜라보,이경연,,대신증권,1920000,1170000,820304
control,두산,000150,2026-04-30,매수유지,"두산(000150) 실적으로 입증, 관심UP","오강호,서지범",,신한투자증권,2500000,1170000,820295
control,두산,000150,2026-04-30,매수유지,두산(000150) 자체사업 성장 모멘텀,이승영,,NH투자증권,2000000,1170000,820274
control,두산,000150,2026-04-30,Not Rated,"두산(000150) 태국 공장 신설 결정, 장기 성장 사이클 진입","이종욱,김경빈",,삼성증권,0,1170000,820258
control,두산,000150,2026-04-24,매수유지,두산(000150) [1Q26 Preview] 본업 확장과 중장기 시너지 강화,"이경연,이채리",,대신증권,1920000,1170000,819527
control,두산,000150,2026-04-21,매수유지,두산(000150) 자체사업의 수익성 개선과 밸류에이션 상향,김장원,,BNK투자증권,2000000,1170000,819268
award_winner,두산,000150,2026-04-16,매수,"두산(000150) 모멘텀, 실적, 벨류에이션의 트리플 크라운",김수현,김수현,DS투자증권,2000000,1170000,818937
control,두산,000150,2026-04-13,매수유지,두산(000150) 또 다시 보여줘야 돼,이주형,,유진투자증권,1860000,1170000,818498
award_winner,두산,000150,2026-04-09,매수,"두산(000150) 실적으로 증명될 구간, 저평가 해소는 시간의 문제",양승수,양승수,메리츠증권,1900000,1170000,818346
control,두산,000150,2026-04-08,매수유지,두산(000150) 사업 포트폴리오 강화 중,이승영,,NH투자증권,1550000,1170000,818200
control,두산,000150,2026-04-06,매수,두산(000150) AI Cycle 대표 리드오프,"오강호,서지범",,신한투자증권,1700000,1170000,817835
control,두산,000150,2026-04-02,매수,"두산(000150) 성장도, 환원도, '정석'으로 간다","이경연,이채리",,대신증권,1370000,1170000,817654
award_winner,두산,000150,2026-03-24,,"두산(000150) 전자BG, CCL 설비 투자 사이클에 동참",양승수,양승수,메리츠증권,0,1170000,817221
award_winner,두산,000150,2026-03-23,매수,두산(000150) LPX의 주인공,양승수,양승수,메리츠증권,1700000,1170000,817179
control,두산,000150,2026-03-17,매수유지,두산(000150) 서버 구조의 변화는 중장기 성장의 근거,김민경,,하나증권,1670000,1170000,816890
control,두산,000150,2026-03-11,매수유지,두산(000150) 사업가치와 지분가치 상승 그리고 주주친화적 환원 정책,김장원,,BNK투자증권,1500000,1170000,816651
award_winner,두산,000150,2026-02-27,매수,두산(000150) 두산이 만든 Peer Pressure,"김수현,강태호",김수현,DS투자증권,2000000,1170000,816237
award_winner,두산,000150,2026-02-27,매수,"두산(000150) NDR 후기: 독점·증설·환원, 더 큰 그림이 열린다",양승수,양승수,메리츠증권,1600000,1170000,816208
control,두산,000150,2026-02-13,매수유지,두산(000150) 단단한 하방과 열려있는 상방,박희철,,교보증권,1300000,1170000,815617
control,두산,000150,2026-02-13,매수유지,두산(000150) 4Q25 Review: 넌 우리 마을의 영웅이야,이주형,,유진투자증권,1540000,1170000,815595
award_winner,두산,000150,2026-02-13,매수,두산(000150) 27년 이후 수요까지 대비한 증설 전망,"김수현,강태호",김수현,DS투자증권,1800000,1170000,815590
control,두산,000150,2026-02-13,매수유지,두산(000150) AI CCL 독주 체제 지속,김소원,,키움증권,1200000,1170000,815582
control,두산,000150,2026-02-13,Not Rated,두산(000150) 원재료가 인상에도 돋보이는 CCL 수익성,"이종욱,김경빈",,삼성증권,0,1170000,815554
control,두산,000150,2026-02-13,매수유지,두산(000150) 자체사업 최대 매출 달성,이승영,,NH투자증권,1300000,1170000,815551
award_winner,두산,000150,2026-02-13,매수,두산(000150) 2막에서도 승자는 같다,양승수,양승수,메리츠증권,1400000,1170000,815539
control,두산,000150,2026-02-06,매수유지,두산(000150) 단기 실적 눈높이 하향조정 완료,김민경,,하나증권,1330000,1170000,814516
award_winner,두산,000150,2026-01-27,매수유지,두산(000150) 차세대 제품의 주력 공급자 지위 공고화,"김수현,강태호",김수현,DS투자증권,1680000,1170000,813299
control,두산,000150,2026-01-26,매수유지,두산(000150) AI 수요 지속적인 증가 및 개정상법 수혜,"이상헌,장호",,iM증권,1200000,1170000,813165
award_winner,현대백화점,069960,2026-07-29,매수,현대백화점(069960) 하반기 실적 턴어라운드 국면 돌입,"박종대,양정석",박종대,하나증권,180000,118800,837352
control,현대백화점,069960,2026-07-21,매수유지,현대백화점(069960) 성장과 환원의 귀감,박종렬,,흥국증권,270000,118800,836553
control,현대백화점,069960,2026-07-21,매수유지,현대백화점(069960) 2Q26 Preview: 좋아질 것이 더 많다,오린아,,LS증권,200000,118800,836479
award_winner,현대백화점,069960,2026-07-15,매수유지,현대백화점(069960) 2Q26 Preview,"박상준,권용일",박상준,키움증권,220000,118800,836195
control,현대백화점,069960,2026-07-14,매수유지,"현대백화점(069960) '더' 넓어진 외국인 소비, '현대'로 향하다",장민지,,교보증권,210000,118800,836085
award_winner,현대백화점,069960,2026-07-09,매수,현대백화점(069960) 백화점 실적에 주목하자,주영훈,주영훈,NH투자증권,240000,118800,835621
control,현대백화점,069960,2026-07-08,매수유지,현대백화점(069960) 주가는 이유없이 오르지 않는다,조상훈,,신한투자증권,210000,118800,835441
control,현대백화점,069960,2026-07-07,매수유지,현대백화점(069960) 백화점과 면세 모두 좋다,허제나,,DB증권,240000,118800,825339
award_winner,현대백화점,069960,2026-07-03,매수유지,현대백화점(069960) 백화점 실적에 주목하자,주영훈,주영훈,NH투자증권,240000,118800,825171
award_winner,현대백화점,069960,2026-07-02,매수,현대백화점(069960) 백화점 사업의 실적 업그레이드 구간,백재승,백재승,삼성증권,250000,118800,825113
control,현대백화점,069960,2026-06-30,매수유지,현대백화점(069960) 2Q26 Preview : 제자리를 찾았다,이진협,,한화투자증권,240000,118800,824901
control,현대백화점,069960,2026-06-29,매수유지,"현대백화점(069960) 본업 호조, 지누스 정상화 시작","이승은,조계철",,유안타증권,263000,118800,824794
control,현대백화점,069960,2026-06-23,매수,"현대백화점(069960) 견고하게 성장하는 백화점 실적에, 더해질 지누스 턴어라운드",김정욱,,메리츠증권,200000,118800,824607
control,현대백화점,069960,2026-06-19,매수유지,"현대백화점(069960) 백화점 호조, 기업가치 상승",박종렬,,흥국증권,270000,118800,824474
control,현대백화점,069960,2026-06-17,매수유지,현대백화점(069960) 외국인 매출 성장률 가팔라졌다,"유정현,홍성원",,대신증권,250000,118800,824382
